word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
น	476454	-4.3	0	76	1804	1804	1804	1804	1804	1300	1300	1300	1300	1300	1
ม	319731	-4.3	0	67	496	496	496	496	496	1002	1002	1002	1002	1002	1
ท	257091	-4.3	0	62	378	378	378	378	378	997	997	997	997	997	1
ก	242969	-4.3	0	75	1203	1203	1203	1203	1203	808	808	808	808	808	1
ร	240232	-4.3	0	58	270	270	270	270	270	2266	2266	2266	2266	2266	1
ต	237882	-4.3	0	63	487	487	487	487	487	895	895	895	895	895	1
อ	232967	-4.3	0	69	1547	1547	1547	1547	1547	412	412	412	412	412	1
ศ	217556	-4.3	0	36	70	70	70	70	70	243	243	243	243	243	1
ส	214187	-4.3	0	59	474	474	474	474	474	675	675	675	675	675	1
เป	212191	-3.43	110	142	916	9	9	9	9	602	328	328	328	328	2
ว	202439	-4.3	0	71	739	739	739	739	739	890	890	890	890	890	1
พ	202313	-4.3	0	57	341	341	341	341	341	403	403	403	403	403	1
ค	162581	-4.3	0	55	409	409	409	409	409	422	422	422	422	422	1
ด	161618	-4.3	0	68	630	630	630	630	630	1002	1002	1002	1002	1002	1
นท	149390	-2.59	146	178	1804	112	112	112	112	997	124	124	124	124	2
บ	148338	-4.3	0	65	706	706	706	706	706	449	449	449	449	449	1
ย	147895	-4.3	0	67	882	882	882	882	882	745	745	745	745	745	1
ได	142706	-3.54	106	143	205	6	6	6	6	1002	233	233	233	233	2
ง	142033	-4.3	0	57	1305	1305	1305	1305	1305	354	354	354	354	354	1
ซ	138777	-4.3	0	38	58	58	58	58	58	253	253	253	253	253	1
จ	133555	-4.3	0	60	404	404	404	404	404	424	424	424	424	424	1
า	131855	-4.3	0	65	1296	1296	1296	1296	1296	293	293	293	293	293	1
ช	115579	-4.3	0	54	229	229	229	229	229	574	574	574	574	574	1
ป	105609	-4.3	0	53	391	391	391	391	391	602	602	602	602	602	1
ล	99068	-4.3	0	64	318	318	318	318	318	1178	1178	1178	1178	1178	1
เม	73012	-2.88	126	175	916	42	42	42	42	1002	158	158	158	158	2
ถ	72004	-4.31	0	26	25	25	25	25	25	200	200	200	200	200	1
แต	67968	-3.55	114	135	641	8	8	8	8	895	55	55	55	55	2
อย	66857	-2.66	136	197	1547	71	71	71	71	745	148	148	148	148	2
เร	56113	-2.73	130	184	916	48	48	48	48	2266	235	235	235	235	2
หร	53717	-4.04	90	112	151	2	2	2	2	2266	110	110	110	110	2
